
······ Experiment Configuration ······ 
- # Packages: 100, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
- Proportion: 1.2, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
······································

Steps	Stiter	K	Lamb	price	time
10000 	872 	2 	1,0000	964,2850	1.4
10000 	872 	2 	0,5000	952,4980	3.3
10000 	872 	2 	0,1000	952,9645	20.5
10000 	872 	2 	0,0500	951,7245	26.2
10000 	872 	2 	0,0100	948,4400	25.8
10000 	872 	3 	1,0000	965,0620	1.4
10000 	872 	3 	0,5000	956,1500	3.2
10000 	872 	3 	0,1000	951,3190	20.9
10000 	872 	3 	0,0500	954,6160	26.3
10000 	872 	3 	0,0100	951,9945	27.7
10000 	873 	0 	1,0000	941,4665	1.8
10000 	873 	0 	0,5000	930,4650	3.9
10000 	873 	0 	0,1000	927,3595	19.6
10000 	873 	0 	0,0500	926,7090	25.4
10000 	873 	0 	0,0100	925,2040	25.1
10000 	873 	1 	1,0000	961,2515	1.5
10000 	873 	1 	0,5000	947,3555	3.4
10000 	873 	1 	0,1000	939,9350	22.1
10000 	873 	1 	0,0500	942,8120	26.3
10000 	873 	1 	0,0100	943,0875	25.8
10000 	873 	2 	1,0000	963,0230	1.4
10000 	873 	2 	0,5000	958,3040	3.2
10000 	873 	2 	0,1000	952,7230	21.7
10000 	873 	2 	0,0500	953,9050	27.5
10000 	873 	2 	0,0100	943,8745	27.7
10000 	873 	3 	1,0000	964,5180	1.4
10000 	873 	3 	0,5000	957,0105	3.2
10000 	873 	3 	0,1000	950,0840	22.8
10000 	873 	3 	0,0500	953,1550	28.0
10000 	873 	3 	0,0100	954,3615	28.4
10000 	874 	0 	1,0000	943,8800	1.9
10000 	874 	0 	0,5000	931,0320	3.5
10000 	874 	0 	0,1000	928,7050	18.7
10000 	874 	0 	0,0500	925,5850	24.5
10000 	874 	0 	0,0100	926,5815	25.5
10000 	874 	1 	1,0000	959,4595	1.5
10000 	874 	1 	0,5000	943,7015	3.4
10000 	874 	1 	0,1000	937,7415	20.6
10000 	874 	1 	0,0500	941,4375	25.9
10000 	874 	1 	0,0100	940,5660	25.5
10000 	874 	2 	1,0000	963,1765	1.5
10000 	874 	2 	0,5000	957,7120	3.4
10000 	874 	2 	0,1000	947,4540	22.2
10000 	874 	2 	0,0500	944,9085	26.0
10000 	874 	2 	0,0100	949,3865	29.2
10000 	874 	3 	1,0000	964,4580	1.5
10000 	874 	3 	0,5000	958,5690	3.6
10000 	874 	3 	0,1000	956,7335	22.0
10000 	874 	3 	0,0500	950,9105	30.5
10000 	874 	3 	0,0100	952,0775	25.7
10000 	875 	0 	1,0000	939,3720	2.0
10000 	875 	0 	0,5000	926,5235	3.6
10000 	875 	0 	0,1000	925,0415	19.1
10000 	875 	0 	0,0500	924,6300	24.7
10000 	875 	0 	0,0100	924,1255	25.1
10000 	875 	1 	1,0000	960,0560	1.5
10000 	875 	1 	0,5000	940,6095	3.8
10000 	875 	1 	0,1000	938,1540	20.2
10000 	875 	1 	0,0500	937,6735	26.7
10000 	875 	1 	0,0100	936,9915	27.2
10000 	875 	2 	1,0000	964,1825	1.6
10000 	875 	2 	0,5000	954,7400	3.4
10000 	875 	2 	0,1000	951,2530	20.0
10000 	875 	2 	0,0500	944,8080	26.5
10000 	875 	2 	0,0100	955,1135	27.3
10000 	875 	3 	1,0000	965,2465	1.5
10000 	875 	3 	0,5000	959,6665	3.4
10000 	875 	3 	0,1000	949,0575	22.4
10000 	875 	3 	0,0500	955,5135	26.0
10000 	875 	3 	0,0100	952,1120	27.4
10000 	876 	0 	1,0000	943,1365	2.1
10000 	876 	0 	0,5000	924,7415	3.6
10000 	876 	0 	0,1000	927,5605	19.2
10000 	876 	0 	0,0500	927,1195	25.7
10000 	876 	0 	0,0100	931,0505	26.2
10000 	876 	1 	1,0000	963,4460	1.6
10000 	876 	1 	0,5000	941,6455	3.5
10000 	876 	1 	0,1000	941,0135	19.3
10000 	876 	1 	0,0500	945,1955	25.5
10000 	876 	1 	0,0100	939,5570	27.3
10000 	876 	2 	1,0000	963,6690	1.5
10000 	876 	2 	0,5000	950,4515	3.3
10000 	876 	2 	0,1000	951,0735	19.9
10000 	876 	2 	0,0500	954,5450	27.6
10000 	876 	2 	0,0100	948,3285	27.2
10000 	876 	3 	1,0000	965,3045	1.5
10000 	876 	3 	0,5000	961,5110	3.4
10000 	876 	3 	0,1000	955,4500	21.9
10000 	876 	3 	0,0500	951,4940	26.5
10000 	876 	3 	0,0100	957,2300	28.5
10000 	877 	0 	1,0000	944,8575	2.1
10000 	877 	0 	0,5000	926,7060	3.8
10000 	877 	0 	0,1000	926,7115	19.8
10000 	877 	0 	0,0500	925,4805	25.2
10000 	877 	0 	0,0100	924,3660	25.2
10000 	877 	1 	1,0000	962,8750	1.6
10000 	877 	1 	0,5000	944,5345	3.3
10000 	877 	1 	0,1000	940,5020	19.5
10000 	877 	1 	0,0500	940,4445	27.3
10000 	877 	1 	0,0100	939,5485	26.5
10000 	877 	2 	1,0000	965,9805	1.4
10000 	877 	2 	0,5000	955,4705	3.5
10000 	877 	2 	0,1000	955,1590	21.5
10000 	877 	2 	0,0500	951,3705	25.0
10000 	877 	2 	0,0100	952,0700	27.1
10000 	877 	3 	1,0000	963,1985	1.6
10000 	877 	3 	0,5000	957,9560	3.3
10000 	877 	3 	0,1000	956,7775	20.7
10000 	877 	3 	0,0500	956,7180	26.5
10000 	877 	3 	0,0100	959,9185	25.9
10000 	878 	0 	1,0000	939,6925	1.9
10000 	878 	0 	0,5000	929,7255	3.8
10000 	878 	0 	0,1000	925,2860	20.4
10000 	878 	0 	0,0500	926,1140	23.0
10000 	878 	0 	0,0100	928,2220	24.7
10000 	878 	1 	1,0000	962,7515	1.5
10000 	878 	1 	0,5000	949,5185	3.4
10000 	878 	1 	0,1000	938,8750	21.0
10000 	878 	1 	0,0500	939,2075	27.8
10000 	878 	1 	0,0100	939,6100	27.0
10000 	878 	2 	1,0000	965,0905	1.4
10000 	878 	2 	0,5000	957,8960	3.1
10000 	878 	2 	0,1000	952,6040	19.9
10000 	878 	2 	0,0500	958,0770	27.3
10000 	878 	2 	0,0100	953,5500	28.8
10000 	878 	3 	1,0000	963,9035	1.4
10000 	878 	3 	0,5000	953,9585	3.5
10000 	878 	3 	0,1000	948,8890	20.9
10000 	878 	3 	0,0500	954,9870	28.6
10000 	878 	3 	0,0100	956,2975	26.0
10000 	879 	0 	1,0000	940,5230	2.0
10000 	879 	0 	0,5000	930,7310	4.0
10000 	879 	0 	0,1000	924,6705	19.6
10000 	879 	0 	0,0500	926,3860	25.2
10000 	879 	0 	0,0100	927,0945	25.8
10000 	879 	1 	1,0000	959,8035	1.7
10000 	879 	1 	0,5000	948,6620	4.0
10000 	879 	1 	0,1000	941,2840	20.1
10000 	879 	1 	0,0500	942,1550	26.6
10000 	879 	1 	0,0100	938,5885	24.8
10000 	879 	2 	1,0000	963,7090	1.5
10000 	879 	2 	0,5000	954,1760	3.5
10000 	879 	2 	0,1000	952,7925	19.6
10000 	879 	2 	0,0500	948,0510	26.9
10000 	879 	2 	0,0100	952,9055	25.2
10000 	879 	3 	1,0000	964,8425	1.4
10000 	879 	3 	0,5000	956,8200	3.5
10000 	879 	3 	0,1000	953,8050	24.0
10000 	879 	3 	0,0500	954,1080	28.7
10000 	879 	3 	0,0100	954,3265	28.8
10000 	880 	0 	1,0000	939,6410	1.9
10000 	880 	0 	0,5000	927,3145	3.9
10000 	880 	0 	0,1000	927,1850	19.4
10000 	880 	0 	0,0500	928,1075	24.7
10000 	880 	0 	0,0100	928,2200	24.9
10000 	880 	1 	1,0000	961,0665	1.6
10000 	880 	1 	0,5000	946,9070	3.7
10000 	880 	1 	0,1000	947,2035	20.9
10000 	880 	1 	0,0500	936,0205	27.0
10000 	880 	1 	0,0100	934,6280	24.8
10000 	880 	2 	1,0000	965,2185	1.5
10000 	880 	2 	0,5000	952,9720	3.7
10000 	880 	2 	0,1000	953,2605	22.1
10000 	880 	2 	0,0500	953,9300	26.6
10000 	880 	2 	0,0100	953,6140	28.8
10000 	880 	3 	1,0000	964,1455	1.5
10000 	880 	3 	0,5000	952,4365	3.4
10000 	880 	3 	0,1000	956,9180	21.5
10000 	880 	3 	0,0500	952,4400	26.8
10000 	880 	3 	0,0100	951,3820	25.4
10000 	881 	0 	1,0000	940,9590	2.1
10000 	881 	0 	0,5000	929,3300	3.7
10000 	881 	0 	0,1000	926,4130	19.6
10000 	881 	0 	0,0500	924,3535	25.6
10000 	881 	0 	0,0100	924,8845	25.8
10000 	881 	1 	1,0000	964,3030	1.5
10000 	881 	1 	0,5000	946,7750	3.4
10000 	881 	1 	0,1000	943,6420	19.9
10000 	881 	1 	0,0500	939,1380	26.9
10000 	881 	1 	0,0100	935,7155	24.1
10000 	881 	2 	1,0000	964,9365	1.5
10000 	881 	2 	0,5000	957,9180	3.5
10000 	881 	2 	0,1000	948,0855	20.7
10000 	881 	2 	0,0500	956,1890	26.1
10000 	881 	2 	0,0100	938,6570	26.6
10000 	881 	3 	1,0000	965,3205	1.4
10000 	881 	3 	0,5000	960,6255	3.4
10000 	881 	3 	0,1000	954,7550	21.7
10000 	881 	3 	0,0500	951,2950	27.0
10000 	881 	3 	0,0100	952,8505	28.6
10000 	882 	0 	1,0000	941,4695	1.9
10000 	882 	0 	0,5000	928,7820	3.8
10000 	882 	0 	0,1000	926,4310	20.2
10000 	882 	0 	0,0500	929,1230	25.4
10000 	882 	0 	0,0100	927,2505	23.3
10000 	882 	1 	1,0000	963,9925	1.6
10000 	882 	1 	0,5000	946,2640	3.5
10000 	882 	1 	0,1000	939,3515	20.5
10000 	882 	1 	0,0500	941,6415	27.2
10000 	882 	1 	0,0100	937,7875	27.1
10000 	882 	2 	1,0000	965,0700	1.5
10000 	882 	2 	0,5000	955,0580	3.5
10000 	882 	2 	0,1000	944,3665	21.4
10000 	882 	2 	0,0500	954,3015	26.6
10000 	882 	2 	0,0100	953,1680	31.2
10000 	882 	3 	1,0000	963,9635	1.4
10000 	882 	3 	0,5000	956,8960	3.2
10000 	882 	3 	0,1000	954,3595	22.0
10000 	882 	3 	0,0500	960,0965	31.2
10000 	882 	3 	0,0100	952,5130	27.9
10000 	883 	0 	1,0000	942,8085	2.0
10000 	883 	0 	0,5000	928,5455	3.9
10000 	883 	0 	0,1000	928,8035	19.9
10000 	883 	0 	0,0500	925,6755	24.5
10000 	883 	0 	0,0100	926,5850	24.7
10000 	883 	1 	1,0000	957,6240	1.5
10000 	883 	1 	0,5000	943,9155	3.5
10000 	883 	1 	0,1000	933,2165	21.1
10000 	883 	1 	0,0500	938,9790	26.4
10000 	883 	1 	0,0100	937,0360	25.3
10000 	883 	2 	1,0000	965,3090	1.4
10000 	883 	2 	0,5000	959,6255	3.5
10000 	883 	2 	0,1000	947,8700	20.4
10000 	883 	2 	0,0500	954,4705	28.6
10000 	883 	2 	0,0100	957,1825	27.1
10000 	883 	3 	1,0000	962,8920	1.5
10000 	883 	3 	0,5000	959,2080	3.9
10000 	883 	3 	0,1000	956,3120	22.8
10000 	883 	3 	0,0500	949,7010	28.6
10000 	883 	3 	0,0100	956,7350	26.5
10000 	884 	0 	1,0000	940,4920	1.9
10000 	884 	0 	0,5000	927,8850	3.8
10000 	884 	0 	0,1000	927,1425	19.3
10000 	884 	0 	0,0500	924,0655	24.8
10000 	884 	0 	0,0100	924,4715	26.0
10000 	884 	1 	1,0000	959,6565	1.6
10000 	884 	1 	0,5000	954,1580	3.8
10000 	884 	1 	0,1000	942,8295	20.0
10000 	884 	1 	0,0500	939,4730	25.8
10000 	884 	1 	0,0100	936,7565	27.1
10000 	884 	2 	1,0000	963,9860	1.4
10000 	884 	2 	0,5000	958,1330	3.3
10000 	884 	2 	0,1000	955,9030	22.8
10000 	884 	2 	0,0500	954,6760	25.4
10000 	884 	2 	0,0100	953,9310	26.0
10000 	884 	3 	1,0000	965,7370	1.5
10000 	884 	3 	0,5000	953,2950	3.4
10000 	884 	3 	0,1000	946,8440	20.2
10000 	884 	3 	0,0500	956,8620	29.0
10000 	884 	3 	0,0100	953,2175	26.5
10000 	885 	0 	1,0000	940,8380	2.2
10000 	885 	0 	0,5000	929,9995	3.7
10000 	885 	0 	0,1000	926,5335	18.8
10000 	885 	0 	0,0500	925,3230	23.4
10000 	885 	0 	0,0100	925,6880	25.0
10000 	885 	1 	1,0000	960,9950	1.6
10000 	885 	1 	0,5000	935,8695	3.4
10000 	885 	1 	0,1000	938,2300	19.9
10000 	885 	1 	0,0500	945,8700	26.5
10000 	885 	1 	0,0100	936,7540	24.6
10000 	885 	2 	1,0000	965,4175	1.5
10000 	885 	2 	0,5000	957,4950	3.4
10000 	885 	2 	0,1000	954,3110	20.2
10000 	885 	2 	0,0500	949,6060	26.8
10000 	885 	2 	0,0100	954,4635	28.2
10000 	885 	3 	1,0000	965,5275	1.5
10000 	885 	3 	0,5000	962,9815	3.8
10000 	885 	3 	0,1000	950,8290	29.0
10000 	885 	3 	0,0500	956,9285	30.8
10000 	885 	3 	0,0100	953,3760	28.2
10000 	886 	0 	1,0000	940,8165	2.1
10000 	886 	0 	0,5000	927,6420	4.0
10000 	886 	0 	0,1000	927,2835	21.8
10000 	886 	0 	0,0500	927,6740	27.2
10000 	886 	0 	0,0100	924,5425	28.1
10000 	886 	1 	1,0000	959,5710	1.6
10000 	886 	1 	0,5000	952,4800	3.6
10000 	886 	1 	0,1000	938,9270	20.2
10000 	886 	1 	0,0500	938,9770	24.8
10000 	886 	1 	0,0100	940,7140	27.5
10000 	886 	2 	1,0000	962,5450	1.5
10000 	886 	2 	0,5000	955,1700	3.7
10000 	886 	2 	0,1000	952,4390	20.4
10000 	886 	2 	0,0500	952,2910	28.8
10000 	886 	2 	0,0100	944,3870	27.1
10000 	886 	3 	1,0000	964,9285	1.6
10000 	886 	3 	0,5000	954,2335	3.3
10000 	886 	3 	0,1000	950,7965	22.2
10000 	886 	3 	0,0500	951,0155	24.7
10000 	886 	3 	0,0100	956,1805	27.0
10000 	887 	0 	1,0000	942,1475	1.8
10000 	887 	0 	0,5000	928,8185	3.7
10000 	887 	0 	0,1000	923,0730	20.2
10000 	887 	0 	0,0500	925,5475	24.6
10000 	887 	0 	0,0100	925,1730	26.0
10000 	887 	1 	1,0000	962,7550	1.5
10000 	887 	1 	0,5000	942,2140	3.3
10000 	887 	1 	0,1000	943,8940	20.8
10000 	887 	1 	0,0500	932,5615	25.1
10000 	887 	1 	0,0100	943,3225	27.2
10000 	887 	2 	1,0000	964,5180	1.5
10000 	887 	2 	0,5000	957,8885	3.6
10000 	887 	2 	0,1000	957,0325	20.3
10000 	887 	2 	0,0500	950,1550	28.4
10000 	887 	2 	0,0100	950,2750	28.2
10000 	887 	3 	1,0000	964,2880	1.5
10000 	887 	3 	0,5000	957,5795	3.3
10000 	887 	3 	0,1000	957,4190	21.1
10000 	887 	3 	0,0500	957,4615	26.6
10000 	887 	3 	0,0100	958,8550	25.6
10000 	888 	0 	1,0000	941,1030	2.2
10000 	888 	0 	0,5000	927,9610	3.8
10000 	888 	0 	0,1000	927,6520	19.0
10000 	888 	0 	0,0500	923,7995	23.9
10000 	888 	0 	0,0100	927,3625	27.3
10000 	888 	1 	1,0000	961,7505	1.5
10000 	888 	1 	0,5000	945,2970	3.4
10000 	888 	1 	0,1000	936,8790	19.5
10000 	888 	1 	0,0500	941,9770	26.9
10000 	888 	1 	0,0100	943,8590	26.8
10000 	888 	2 	1,0000	965,5515	1.5
10000 	888 	2 	0,5000	960,0935	4.7
10000 	888 	2 	0,1000	957,1205	21.7
10000 	888 	2 	0,0500	948,8800	26.2
10000 	888 	2 	0,0100	944,9980	27.1
10000 	888 	3 	1,0000	964,8405	1.5
10000 	888 	3 	0,5000	960,9705	3.4
10000 	888 	3 	0,1000	950,2330	20.1
10000 	888 	3 	0,0500	958,6915	29.0
10000 	888 	3 	0,0100	955,3885	25.8
10000 	889 	0 	1,0000	941,8235	1.8
10000 	889 	0 	0,5000	926,5460	4.0
10000 	889 	0 	0,1000	926,8420	20.1
10000 	889 	0 	0,0500	927,8865	24.2
10000 	889 	0 	0,0100	923,6735	24.7
10000 	889 	1 	1,0000	961,1975	1.5
10000 	889 	1 	0,5000	948,7560	3.4
10000 	889 	1 	0,1000	933,9305	21.7
10000 	889 	1 	0,0500	936,7070	24.8
10000 	889 	1 	0,0100	940,7815	26.9
10000 	889 	2 	1,0000	964,9290	1.5
10000 	889 	2 	0,5000	951,7315	3.4
10000 	889 	2 	0,1000	950,7525	22.1
10000 	889 	2 	0,0500	952,6785	33.3
10000 	889 	2 	0,0100	956,1910	30.3
10000 	889 	3 	1,0000	963,7335	1.4
10000 	889 	3 	0,5000	961,0150	3.9
10000 	889 	3 	0,1000	949,9965	21.4
10000 	889 	3 	0,0500	947,8905	27.1
10000 	889 	3 	0,0100	949,0240	26.6
10000 	890 	0 	1,0000	942,5875	1.8
10000 	890 	0 	0,5000	929,5855	4.1
10000 	890 	0 	0,1000	922,6040	20.1
10000 	890 	0 	0,0500	925,2990	25.6
10000 	890 	0 	0,0100	927,8500	25.8
10000 	890 	1 	1,0000	957,7890	1.6
10000 	890 	1 	0,5000	946,7035	3.7
10000 	890 	1 	0,1000	939,6250	20.0
10000 	890 	1 	0,0500	935,9490	26.7
10000 	890 	1 	0,0100	942,7320	24.9
10000 	890 	2 	1,0000	963,9690	1.4
10000 	890 	2 	0,5000	956,6230	3.5
10000 	890 	2 	0,1000	952,5945	21.1
10000 	890 	2 	0,0500	950,3705	25.2
10000 	890 	2 	0,0100	949,0815	27.9
10000 	890 	3 	1,0000	963,1375	1.4
10000 	890 	3 	0,5000	959,7860	3.3
10000 	890 	3 	0,1000	958,4350	20.4
10000 	890 	3 	0,0500	953,7625	26.4
10000 	890 	3 	0,0100	949,4185	24.9
10000 	891 	0 	1,0000	939,3390	2.2
10000 	891 	0 	0,5000	926,9715	3.6
10000 	891 	0 	0,1000	925,7120	18.9
10000 	891 	0 	0,0500	928,2115	25.4
10000 	891 	0 	0,0100	929,2855	24.0
10000 	891 	1 	1,0000	962,9565	1.5
10000 	891 	1 	0,5000	945,9180	3.8
10000 	891 	1 	0,1000	946,2535	21.4
10000 	891 	1 	0,0500	943,0545	25.6
10000 	891 	1 	0,0100	941,1980	22.9
10000 	891 	2 	1,0000	963,9605	1.5
10000 	891 	2 	0,5000	955,0120	3.5
10000 	891 	2 	0,1000	956,6605	20.1
10000 	891 	2 	0,0500	954,2235	28.6
10000 	891 	2 	0,0100	949,2185	24.8
10000 	891 	3 	1,0000	964,1025	1.5
10000 	891 	3 	0,5000	956,1800	3.6
10000 	891 	3 	0,1000	950,3785	19.3
10000 	891 	3 	0,0500	951,0405	28.0
10000 	891 	3 	0,0100	952,7695	23.8
10000 	892 	0 	1,0000	943,9905	1.9
10000 	892 	0 	0,5000	931,1035	3.7
10000 	892 	0 	0,1000	925,1805	19.5
10000 	892 	0 	0,0500	927,2510	24.0
10000 	892 	0 	0,0100	929,1170	24.7
10000 	892 	1 	1,0000	956,3920	1.5
10000 	892 	1 	0,5000	945,6825	3.4
10000 	892 	1 	0,1000	941,9030	20.8
10000 	892 	1 	0,0500	940,2640	27.6
10000 	892 	1 	0,0100	943,5170	25.5
10000 	892 	2 	1,0000	964,3895	1.5
10000 	892 	2 	0,5000	954,8805	3.5
10000 	892 	2 	0,1000	956,0070	21.5
10000 	892 	2 	0,0500	949,2710	26.2
10000 	892 	2 	0,0100	957,8345	26.4
10000 	892 	3 	1,0000	964,6235	1.5
10000 	892 	3 	0,5000	957,4435	3.3
10000 	892 	3 	0,1000	951,2455	20.6
10000 	892 	3 	0,0500	952,6445	28.2
10000 	892 	3 	0,0100	957,9940	29.7
10000 	893 	0 	1,0000	943,7765	1.9
10000 	893 	0 	0,5000	926,9530	3.7
10000 	893 	0 	0,1000	927,0165	21.1
10000 	893 	0 	0,0500	925,5860	24.0
10000 	893 	0 	0,0100	925,0010	25.3
10000 	893 	1 	1,0000	962,1215	1.5
10000 	893 	1 	0,5000	946,7480	3.5
10000 	893 	1 	0,1000	940,5200	20.7
10000 	893 	1 	0,0500	941,7835	25.1
10000 	893 	1 	0,0100	944,8180	26.2
10000 	893 	2 	1,0000	962,5870	1.5
10000 	893 	2 	0,5000	951,8535	3.4
10000 	893 	2 	0,1000	953,0790	21.9
10000 	893 	2 	0,0500	951,4310	26.0
10000 	893 	2 	0,0100	957,1950	25.4
10000 	893 	3 	1,0000	964,4820	1.4
10000 	893 	3 	0,5000	959,2820	3.4
10000 	893 	3 	0,1000	955,3590	20.9
10000 	893 	3 	0,0500	952,0275	26.9
10000 	893 	3 	0,0100	955,7100	26.6
10000 	894 	0 	1,0000	941,2840	1.7
10000 	894 	0 	0,5000	927,7375	4.2
10000 	894 	0 	0,1000	927,6185	19.2
10000 	894 	0 	0,0500	926,1675	25.4
10000 	894 	0 	0,0100	927,1155	24.4
10000 	894 	1 	1,0000	960,9515	1.5
10000 	894 	1 	0,5000	948,7140	3.3
10000 	894 	1 	0,1000	934,5720	20.6
10000 	894 	1 	0,0500	937,2690	27.0
10000 	894 	1 	0,0100	938,9920	23.7
10000 	894 	2 	1,0000	964,0565	1.7
10000 	894 	2 	0,5000	953,6710	3.4
10000 	894 	2 	0,1000	952,3715	21.9
10000 	894 	2 	0,0500	950,3560	27.4
10000 	894 	2 	0,0100	955,5200	28.0
10000 	894 	3 	1,0000	965,0925	1.5
10000 	894 	3 	0,5000	953,8170	3.4
10000 	894 	3 	0,1000	954,4945	22.5
10000 	894 	3 	0,0500	951,9155	26.9
10000 	894 	3 	0,0100	955,4385	28.7
10000 	895 	0 	1,0000	942,8015	1.9
10000 	895 	0 	0,5000	924,4460	3.9
10000 	895 	0 	0,1000	925,9015	21.1
10000 	895 	0 	0,0500	925,5760	25.2
10000 	895 	0 	0,0100	926,1220	24.6
10000 	895 	1 	1,0000	958,9940	1.6
10000 	895 	1 	0,5000	949,1610	3.4
10000 	895 	1 	0,1000	935,6405	21.8
10000 	895 	1 	0,0500	934,7845	25.4
10000 	895 	1 	0,0100	936,2110	26.4
10000 	895 	2 	1,0000	965,3725	1.5
10000 	895 	2 	0,5000	957,5310	3.4
10000 	895 	2 	0,1000	955,1455	22.0
10000 	895 	2 	0,0500	952,8220	29.4
10000 	895 	2 	0,0100	951,2135	28.7
10000 	895 	3 	1,0000	963,8775	1.6
10000 	895 	3 	0,5000	954,8235	3.4
10000 	895 	3 	0,1000	952,5890	22.5
10000 	895 	3 	0,0500	946,7230	29.7
10000 	895 	3 	0,0100	958,5820	28.1
10000 	896 	0 	1,0000	940,4600	1.8
10000 	896 	0 	0,5000	928,8395	3.7
10000 	896 	0 	0,1000	924,3790	20.0
10000 	896 	0 	0,0500	927,4715	23.9
10000 	896 	0 	0,0100	925,0720	24.9
10000 	896 	1 	1,0000	959,0910	1.6
10000 	896 	1 	0,5000	945,4775	3.6
10000 	896 	1 	0,1000	940,5495	20.0
10000 	896 	1 	0,0500	941,1835	26.4
10000 	896 	1 	0,0100	940,9895	27.0
10000 	896 	2 	1,0000	965,6600	1.4
10000 	896 	2 	0,5000	962,2600	3.6
10000 	896 	2 	0,1000	953,6715	21.0
10000 	896 	2 	0,0500	951,3085	28.6
10000 	896 	2 	0,0100	954,6145	26.5
10000 	896 	3 	1,0000	964,6320	1.4
10000 	896 	3 	0,5000	957,3615	3.6
10000 	896 	3 	0,1000	950,7120	20.9
10000 	896 	3 	0,0500	955,5510	28.3
10000 	896 	3 	0,0100	949,5020	25.3
10000 	897 	0 	1,0000	941,5100	2.6
10000 	897 	0 	0,5000	925,7285	3.7
10000 	897 	0 	0,1000	925,8355	20.8
10000 	897 	0 	0,0500	929,6130	23.9
10000 	897 	0 	0,0100	928,6830	25.6
10000 	897 	1 	1,0000	961,0425	1.5
10000 	897 	1 	0,5000	944,5970	3.5
10000 	897 	1 	0,1000	940,7270	20.8
10000 	897 	1 	0,0500	942,9920	26.1
10000 	897 	1 	0,0100	943,0720	24.5
10000 	897 	2 	1,0000	963,5230	1.5
10000 	897 	2 	0,5000	954,1465	3.8
10000 	897 	2 	0,1000	959,2265	24.1
10000 	897 	2 	0,0500	951,8795	29.8
10000 	897 	2 	0,0100	952,2375	25.3
10000 	897 	3 	1,0000	964,7295	1.5
10000 	897 	3 	0,5000	957,2610	3.3
10000 	897 	3 	0,1000	956,7210	22.1
10000 	897 	3 	0,0500	955,4520	26.4
10000 	897 	3 	0,0100	957,2170	27.6
10000 	898 	0 	1,0000	942,6450	2.1
10000 	898 	0 	0,5000	926,6170	3.8
10000 	898 	0 	0,1000	923,4405	20.7
10000 	898 	0 	0,0500	924,5250	24.9
10000 	898 	0 	0,0100	929,2680	24.7
10000 	898 	1 	1,0000	957,6465	1.5
10000 	898 	1 	0,5000	945,3610	3.5
10000 	898 	1 	0,1000	937,5515	21.2
10000 	898 	1 	0,0500	940,7750	25.7
10000 	898 	1 	0,0100	940,7160	26.0
10000 	898 	2 	1,0000	962,8200	1.4
10000 	898 	2 	0,5000	953,5765	3.5
10000 	898 	2 	0,1000	954,9505	21.7
10000 	898 	2 	0,0500	950,7495	25.7
10000 	898 	2 	0,0100	948,7450	27.9
10000 	898 	3 	1,0000	964,4175	1.5
10000 	898 	3 	0,5000	959,9770	3.4
10000 	898 	3 	0,1000	954,9110	21.8
10000 	898 	3 	0,0500	953,3090	26.9
10000 	898 	3 	0,0100	944,0855	28.0
10000 	899 	0 	1,0000	939,6755	1.8
10000 	899 	0 	0,5000	925,9755	3.9
10000 	899 	0 	0,1000	923,3600	19.9
10000 	899 	0 	0,0500	926,9080	23.5
10000 	899 	0 	0,0100	923,1260	25.0
10000 	899 	1 	1,0000	962,5110	1.5
10000 	899 	1 	0,5000	946,4665	3.5
10000 	899 	1 	0,1000	936,8175	21.0
10000 	899 	1 	0,0500	937,5810	27.0
10000 	899 	1 	0,0100	939,6865	25.7
10000 	899 	2 	1,0000	963,1890	1.4
10000 	899 	2 	0,5000	949,1495	3.2
10000 	899 	2 	0,1000	950,7435	20.6
10000 	899 	2 	0,0500	955,4030	24.5
10000 	899 	2 	0,0100	951,6505	25.7
10000 	899 	3 	1,0000	964,4345	1.5
10000 	899 	3 	0,5000	961,9855	3.3
10000 	899 	3 	0,1000	949,6675	20.6
10000 	899 	3 	0,0500	945,6315	26.9
10000 	899 	3 	0,0100	951,3905	24.7
10000 	900 	0 	1,0000	942,1565	2.1
10000 	900 	0 	0,5000	932,8935	3.8
10000 	900 	0 	0,1000	927,5035	20.6
10000 	900 	0 	0,0500	925,5670	26.8
10000 	900 	0 	0,0100	926,4295	25.7
10000 	900 	1 	1,0000	961,1240	1.5
10000 	900 	1 	0,5000	946,0970	3.4
10000 	900 	1 	0,1000	937,0140	21.2
10000 	900 	1 	0,0500	942,5670	25.5
10000 	900 	1 	0,0100	934,2000	25.9
10000 	900 	2 	1,0000	965,4295	1.5
10000 	900 	2 	0,5000	955,0220	3.8
10000 	900 	2 	0,1000	954,4780	21.2
10000 	900 	2 	0,0500	951,1475	27.2
10000 	900 	2 	0,0100	949,1305	25.9
10000 	900 	3 	1,0000	964,8900	1.5
10000 	900 	3 	0,5000	956,8530	3.5
10000 	900 	3 	0,1000	954,6065	20.9
10000 	900 	3 	0,0500	956,2565	29.6
10000 	900 	3 	0,0100	959,5250	26.8
10000 	901 	0 	1,0000	943,1000	1.9
10000 	901 	0 	0,5000	929,1210	3.8
10000 	901 	0 	0,1000	925,1505	19.2
10000 	901 	0 	0,0500	923,6420	26.1
10000 	901 	0 	0,0100	926,2765	24.5
10000 	901 	1 	1,0000	962,5820	1.5
10000 	901 	1 	0,5000	941,2310	3.9
